,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Class
0,0.6247894160032352,0.4926672867423968,0.4234055865258,0.6578972322091114,0.8240321692341979,0.7700898275809027,0.29155872116182446,0.19401036073535183,0.6648093307317705,0.3987842007084964,0.5501644095314744,0.5024700820391029,0.5053429395201814,0.42455556839691405,0.4306228900212204,0.43789354164161776,0.5667229376160057,0.2457897152425921,0.3226756567372622,0.45119235300192134,0.2741791875536209,0.49305110175099376,0.4341569214984086,0.3909170713917692,0.5469794793667058,0.7509166961277172,0.22573857933914931,0.487589099470934,0.21144957822145674,0.7782425176424965,0.3669976645643382,0.31136299843969084,0.5648799631161563,0.4523820689004283,0.5946749254196045,0.4325900927911842,0.5871509506524828,0.5410229193043828,0.5052559740822226,0.2741014653550876,0.48782420826266415,0.3905019504160765,0.4424265099116382,0.642172729282426,0.4459324451294755,0.4932279441285373,0.3111138183868225,0.5282325011510692,0.44834893720629837,0.4095264834958535,1
1,0.5841640468849556,0.5343994895858022,0.3444815456433979,0.6345810926273587,0.23963450402058523,0.3410735726138122,0.3340367259940774,0.3307978788695381,0.38412414467106,0.2625691219492242,0.3517231784505474,0.5015024929805998,0.515462499713141,0.15354905212518838,0.22198172782289577,0.472304754820419,0.3790500466468163,0.8928301532057127,0.4814687411502167,0.6039222992758694,0.44431663139548216,0.563371302211718,0.5539224859246822,0.8116177441670898,0.5998686788609581,0.3064217288400687,0.582422618263356,0.853461681024461,0.4001279599607426,0.42453366457001984,0.8561879456632742,0.3039025533228924,0.6072517478649332,0.47730911398323905,0.44427373377405266,0.34257241681224715,0.45723756414504885,0.7250354295074033,0.3145542198521931,0.45478375608462324,0.5534853651536764,0.4350770846211888,0.4761722173663611,0.341044972179253,0.3365655504165317,0.6144473682343727,0.5958673823372596,0.6670364622319567,0.17092498856356325,0.4578743410782601,1
2,0.43231320545928054,0.5420729104894327,0.7393824677859043,0.4661781644125207,0.547355989613509,0.33451039346675426,0.35954394359745445,0.46439760176277123,0.5444357670208664,0.5299864975746157,0.6416820260904919,0.440855545183528,0.4014058793937185,0.36629506497907033,0.17791308277566475,0.18125188477188597,0.248748409017148,0.6079681790438148,0.29596839474205894,0.47905057638290605,0.471962747964683,0.563887773574567,0.7526245138676362,0.5795361622207156,0.554827543067978,0.6299321311000923,0.34562062670540855,0.7324801047876813,0.5213262370384624,0.39206208376098123,0.24085930984049456,0.5892405579092941,0.4288620249798398,0.7896841109858137,0.46554444668536715,0.5165214427058831,0.30882803794090385,0.3122752287103162,0.45008018114333126,0.8227199268893318,0.33982486964611963,0.2666654178625809,0.3071440685720257,0.4477096766872917,0.26421952595443654,0.9804836820725598,0.4983523894079454,0.5541036394837495,0.49785099109307085,0.42767011741114463,1
3,0.45316119051335474,0.40441842248232,0.3678410232799054,0.3552500450916971,0.5206565528558423,0.3926649627574633,0.5774622432459077,0.23529573950935034,0.507493915452337,0.5062042265053164,0.4518409707020563,0.12770654633741596,0.48130369881745705,0.3323219607966985,0.2987068499170782,0.45282178367392517,0.14412102234371066,0.5692469794664405,0.15639916693424488,0.31009499861559786,0.5149456815383426,0.7470403469545264,0.42956930986042074,0.711688594297816,0.7183572008355117,0.741509826014905,0.3262485735282916,0.5995745091621356,0.7315468139766836,0.5359057172834991,0.27298817076560394,0.21005361012433665,0.17829475156908248,0.31771131850152706,0.2667962683541353,0.5654239106370905,0.37958415889057034,0.32922541544385475,0.6786567290117973,0.4622427398973006,0.34636707020238444,0.4417950427893807,0.43974915633077094,0.5657220820712262,0.1377634505004779,0.6348911291364814,0.7783872465086756,0.5666349204094069,0.4133485344148913,0.4053320405448705,1
4,0.6195868244117048,0.5571450683011566,0.6320510919278846,0.7173252361553979,0.1649106172738498,0.35025651799104973,0.31943030330230093,0.5445350315884593,0.37564681051719223,0.47432656739564116,0.6877855702925872,0.34773156397133337,0.5401925084264583,0.4269788761908098,0.4237450613013202,0.5469552062369879,0.7378500626109048,0.49022417508305305,0.2817506919224045,0.3711783979145676,0.5294240669614767,0.4359197734302968,0.542456962872928,0.37616163988283524,0.594070022123687,0.7207920415362511,0.5531726981174299,0.6361421114004591,0.6024122428844463,0.45671097862940147,0.3798758448762671,0.4810246765292468,0.6721082934063705,0.5327180197873465,0.20018769866691022,0.5169376166730302,0.40402516481438683,0.5178573505632424,0.652621892152601,0.8751904529230148,0.48639725399628886,0.3595975469955728,0.591720237883617,0.3924853890064225,0.261597204914664,0.40747554721392715,0.5287044040447045,0.3856196449352611,0.4941247775496632,0.2648824881637135,1
5,0.6927494825940141,0.6537910966289604,0.7814173796770216,0.5972027077027131,0.3636264303385334,0.31811602647847803,0.5410875757988142,0.3613479008107097,0.43198901915532106,0.36716135838333114,0.3246144338506386,0.371777385115579,0.2882382077964558,0.29270476861932365,0.18841394631092312,0.5979884761504117,0.42219774243373265,0.5651892129984634,0.3524621415303939,0.26920493546553403,0.7177475201084627,0.1036910017330322,0.6382967089474236,0.5268563269974001,0.8413590066868546,0.5592690193882269,0.4829221003556826,0.616447938187096,0.27257798922986354,0.697037988902696,0.35372238890107294,0.5014514606724397,0.4233550559021081,0.4235030117066893,0.5900955931366489,0.5196133571547404,0.458092235818719,0.2594910516028732,0.5266397418420532,0.5987729597852988,0.4884168291922071,0.6347956486825069,0.755780922300019,0.41662550025064093,0.5490865715478818,0.526981087394619,0.44151627124914716,0.25179704376239104,0.6148496170529915,0.5558484222017777,1
6,0.53443969500742,0.39877866815592594,0.4719613581029183,0.45008546357197604,0.6336187268720445,0.5509878858527841,0.1397847091593027,0.4663658208217093,0.6892535220453022,0.33834539263288443,0.44453363516478167,0.7359565992071662,0.5967150392661932,0.736028393100137,0.5252133854606402,0.6250627682664776,0.29428780877372424,0.34795392822536003,0.5065568217948639,0.7391371484080668,0.6605861137076628,0.6579559481445123,0.41129585136016034,0.5837804853669394,0.5041000792507134,0.5373004614843531,0.4934599600059076,0.7603275806869064,0.1980955887804587,0.794621619708812,0.16839389055338727,0.47376568543562664,0.4629063534390421,0.534394759917416,0.3437535248146246,0.4524836586628975,0.253774348457776,0.10913076868134802,0.17815502991615062,0.6567296576063621,0.531869183182535,0.24006458389357038,0.5416998070593942,0.34029163127963236,0.32195296291517983,0.4403269926045203,0.6290773792728178,0.11322126244278274,0.2306170470275995,0.3813117545699433,1
7,0.703931103745317,0.5686994503729896,0.4575186841679073,0.35117534275333756,0.7127696881423456,0.798255586451275,0.3366758175745467,0.9221074543832822,0.3262009649085934,0.39979088238781957,0.3777686732756963,0.35048097622683716,0.385501104949341,0.6478527059249953,0.2176002159455632,0.5181805482112719,0.5693631326429994,0.33380786053274053,0.5310882505337379,0.3148603027770672,0.4659543518752877,0.6073266864212925,0.5877789387542907,0.4510561532421904,0.7535172013480013,0.7823809375987478,0.3379335354424533,0.4788977609682364,0.4806924797955036,0.27769991886227996,0.4349533719644518,0.39893034328297344,0.4205998689972488,0.3667145780174159,0.7747984971151192,0.33005586500827006,0.45021813848716546,0.23392936305852352,0.4721311692688346,0.39552969628161283,0.5113234148762889,0.3529048007065831,0.15216611933684854,0.6577237947035779,0.48762160961143,0.41501814684152116,0.3392137175422285,0.3145982340151465,0.583263987367327,0.48608265677040036,1
8,0.6089766145518376,0.6134007660612171,0.3919140444406836,0.35487251021359434,0.5584823042713527,0.1037425916422896,0.5321696248449812,0.18531682838479152,0.6526896156625731,0.46446725500027414,0.5210373175935012,0.5715878865734534,0.2575728941442151,0.9210141126674989,0.47778523062915634,0.49856381930699983,0.45106291847618374,0.6347127768945289,0.2129609512951403,0.7021482823815557,0.29502009388361167,0.5522382226511428,0.38721068815089127,0.6716272981642089,0.45887479167778594,0.5811103401612547,0.504557154458275,0.18094290773675026,0.3305046641532054,0.32694297618117807,0.5177685650858743,0.48853269450427755,0.36876807711844667,0.5522689369661536,0.4096236243749329,0.5739364373758763,0.3836793978081395,0.5506009239041321,0.1909436571929098,0.154596273010831,0.568603335326333,0.688400495940335,0.5543268665039142,0.4227269244150915,0.4839547395358254,0.4445281271922556,0.3304127214578256,0.4928459514782338,0.4229041376940409,0.5922856015647545,1
9,0.6413275692967491,0.5479024687023853,0.27570823657019194,0.5201967138200544,0.6930965310814058,0.5033136525856621,0.36777927626661655,0.5001747024839346,0.07692019911027087,0.27336329383098,0.2773251911110141,0.5823523687553721,0.5536909188436562,0.20622981717160282,0.4856171089134067,0.4272114156210355,0.7193155112388743,0.3673888529429672,0.33289838994208965,0.47297701131418884,0.578231531416514,0.7786682180805617,0.1254284768859356,0.6622556361727674,0.40562380238510554,0.7929158656243451,0.44511739249460297,0.38851507780340355,0.5896162410937233,0.3969430189410314,0.21308459984279113,0.42998279196445416,0.40478540304782934,0.30774080107689705,0.44239359639149317,0.38769883458591153,0.5479759215177098,0.5657455941165618,0.43317830877249824,0.3236324711362766,0.517360403269652,0.49506919733291077,0.5862678778787908,0.35134729301418455,0.580233697376504,0.15104606554835087,0.44711838075553295,0.37028206012653775,0.30807685196453377,0.26831641215593377,1
